shipping_id,order_id,delivery_status,shipping_date,return_date
15140,15140,Delivered,2025-03-10,
15141,15141,Delivered,2024-12-11,
15142,15142,Delivered,2025-10-08,
15143,15143,Shipped,2024-08-22,
15144,15144,Shipped,2025-05-18,
15145,15145,Shipped,2026-04-23,
15146,15146,Delivered,2026-06-05,
15147,15147,Delivered,2026-02-13,
15148,15148,Delivered,2025-05-10,
15149,15149,Delivered,2025-12-11,
15150,15150,Delivered,2024-09-21,
15151,15151,Delivered,2025-09-17,
15152,15152,Shipped,2025-11-23,
15153,15153,Delivered,2024-07-26,
15154,15154,Shipped,2026-04-11,
15155,15155,Delivered,2025-08-03,
15156,15156,Shipped,2025-02-14,
15157,15157,Delivered,2024-11-23,
15158,15158,Pending,2025-06-25,
15159,15159,Delivered,2025-05-26,
15160,15160,Delivered,2025-08-11,
15161,15161,Shipped,2025-05-11,
15162,15162,Returned,2026-04-23,2025-10-19
15163,15163,Shipped,2025-12-16,
15164,15164,Delivered,2026-02-14,
15165,15165,Delivered,2025-08-01,
15166,15166,Delivered,2025-01-31,
15167,15167,Returned,2025-05-17,2026-02-24
15168,15168,Delivered,2025-09-28,
15169,15169,Delivered,2024-08-29,
15170,15170,Returned,2025-06-22,2026-01-31
15171,15171,Delivered,2026-03-28,
15172,15172,Delivered,2025-05-24,
15173,15173,Delivered,2025-10-12,
15174,15174,Delivered,2024-08-26,
15175,15175,Shipped,2025-04-26,
15176,15176,Delivered,2024-10-15,
15177,15177,Delivered,2024-11-13,
15178,15178,Delivered,2025-07-13,
15179,15179,Delivered,2025-11-15,
15180,15180,Delivered,2024-11-18,
15181,15181,Delivered,2025-07-15,
15182,15182,Returned,2025-03-31,2026-05-12
15183,15183,Delivered,2024-10-26,
15184,15184,Shipped,2026-03-02,
15185,15185,Delivered,2024-07-31,
15186,15186,Delivered,2026-02-07,
15187,15187,Delivered,2026-01-12,
15188,15188,Delivered,2025-07-01,
15189,15189,Delivered,2025-02-24,
15190,15190,Delivered,2025-04-08,
15191,15191,Delivered,2026-04-12,
15192,15192,Shipped,2025-10-21,
15193,15193,Cancelled,2026-03-14,
15194,15194,Pending,2025-03-21,
15195,15195,Delivered,2024-07-20,
15196,15196,Delivered,2025-03-21,
15197,15197,Pending,2025-07-02,
15198,15198,Shipped,2026-06-07,
15199,15199,Delivered,2024-11-15,
15200,15200,Pending,2025-04-05,
15201,15201,Delivered,2024-11-14,
15202,15202,Shipped,2025-06-11,
15203,15203,Shipped,2025-12-11,
15204,15204,Shipped,2025-02-27,
15205,15205,Delivered,2025-10-24,
15206,15206,Pending,2025-08-12,
15207,15207,Shipped,2025-04-03,
15208,15208,Returned,2024-10-22,2025-10-20
15209,15209,Delivered,2026-03-11,
15210,15210,Delivered,2026-05-04,
15211,15211,Delivered,2026-02-23,
15212,15212,Delivered,2024-08-06,
15213,15213,Delivered,2024-07-26,
15214,15214,Delivered,2024-11-16,
15215,15215,Cancelled,2024-09-19,
15216,15216,Delivered,2025-01-12,
15217,15217,Delivered,2026-01-24,
15218,15218,Shipped,2025-02-14,
15219,15219,Shipped,2026-03-02,
15220,15220,Pending,2025-06-01,
15221,15221,Delivered,2026-05-29,
15222,15222,Delivered,2025-12-12,
15223,15223,Shipped,2025-04-28,
15224,15224,Delivered,2025-04-01,
15225,15225,Shipped,2025-11-17,
15226,15226,Pending,2024-11-09,
15227,15227,Delivered,2025-03-11,
15228,15228,Delivered,2025-06-12,
15229,15229,Delivered,2026-04-03,
15230,15230,Delivered,2025-01-15,
15231,15231,Shipped,2024-07-26,
15232,15232,Delivered,2025-04-15,
15233,15233,Delivered,2024-07-31,
15234,15234,Delivered,2025-04-29,
15235,15235,Pending,2024-12-02,
15236,15236,Delivered,2025-01-23,
15237,15237,Delivered,2026-02-13,
15238,15238,Delivered,2025-03-26,
15239,15239,Delivered,2025-01-12,
15240,15240,Delivered,2025-10-18,
15241,15241,Delivered,2026-05-21,
15242,15242,Delivered,2025-03-26,
15243,15243,Delivered,2024-06-19,
15244,15244,Delivered,2024-12-07,
15245,15245,Returned,2025-10-14,2026-01-02
15246,15246,Delivered,2026-04-07,
15247,15247,Delivered,2024-07-13,
15248,15248,Delivered,2025-01-19,
15249,15249,Pending,2024-10-23,
15250,15250,Delivered,2025-02-01,
15251,15251,Delivered,2025-11-09,
15252,15252,Delivered,2025-03-20,
15253,15253,Delivered,2026-05-13,
15254,15254,Delivered,2025-03-11,
15255,15255,Delivered,2026-04-06,
15256,15256,Pending,2025-07-26,
15257,15257,Delivered,2025-07-06,
15258,15258,Delivered,2026-04-25,
15259,15259,Delivered,2025-08-23,
15260,15260,Delivered,2024-10-21,
15261,15261,Cancelled,2024-12-12,
15262,15262,Delivered,2025-01-07,
15263,15263,Delivered,2025-08-18,
15264,15264,Pending,2024-09-02,
15265,15265,Delivered,2024-11-03,
15266,15266,Shipped,2024-11-18,
15267,15267,Delivered,2025-12-20,
15268,15268,Shipped,2026-05-10,
15269,15269,Delivered,2024-12-01,
15270,15270,Delivered,2024-11-21,
15271,15271,Delivered,2024-12-24,
15272,15272,Shipped,2026-03-13,
15273,15273,Pending,2026-01-24,
15274,15274,Delivered,2025-10-15,
15275,15275,Cancelled,2024-08-25,
15276,15276,Delivered,2024-10-17,
15277,15277,Delivered,2026-03-12,
15278,15278,Shipped,2025-06-03,
15279,15279,Delivered,2024-11-27,
15280,15280,Pending,2024-12-14,
15281,15281,Delivered,2025-04-06,
15282,15282,Delivered,2026-03-16,
15283,15283,Delivered,2026-05-21,
15284,15284,Delivered,2024-06-29,
15285,15285,Shipped,2024-11-13,
15286,15286,Delivered,2025-11-27,
15287,15287,Delivered,2024-07-27,
15288,15288,Pending,2025-06-28,
15289,15289,Delivered,2025-08-20,
15290,15290,Pending,2025-09-26,
15291,15291,Shipped,2025-08-30,
15292,15292,Shipped,2026-03-28,
15293,15293,Delivered,2025-07-04,
15294,15294,Delivered,2024-11-18,
15295,15295,Delivered,2025-01-09,
15296,15296,Delivered,2026-05-26,
15297,15297,Delivered,2025-12-07,
15298,15298,Delivered,2025-07-24,
15299,15299,Delivered,2025-05-25,
15300,15300,Returned,2025-07-12,2025-09-24
15301,15301,Delivered,2025-09-24,
15302,15302,Delivered,2026-03-11,
15303,15303,Shipped,2026-04-26,
15304,15304,Delivered,2024-08-30,
15305,15305,Returned,2026-01-27,2026-03-09
15306,15306,Shipped,2025-03-31,
15307,15307,Delivered,2025-06-04,
15308,15308,Delivered,2026-03-22,
15309,15309,Cancelled,2025-11-27,
15310,15310,Shipped,2025-09-05,
15311,15311,Returned,2026-06-06,2026-05-07
15312,15312,Pending,2026-01-25,
15313,15313,Pending,2025-02-03,
15314,15314,Delivered,2025-02-02,
15315,15315,Shipped,2024-06-22,
15316,15316,Cancelled,2024-10-25,
15317,15317,Delivered,2025-01-23,
15318,15318,Delivered,2025-01-13,
15319,15319,Delivered,2024-06-12,
15320,15320,Returned,2024-12-07,2026-02-21
15321,15321,Shipped,2025-08-18,
15322,15322,Delivered,2026-02-16,
15323,15323,Cancelled,2025-08-27,
15324,15324,Shipped,2025-10-30,
15325,15325,Delivered,2025-06-18,
15326,15326,Shipped,2025-05-12,
15327,15327,Delivered,2026-01-20,
15328,15328,Delivered,2024-08-18,
15329,15329,Pending,2025-05-09,
15330,15330,Delivered,2026-01-25,
15331,15331,Shipped,2025-09-26,
15332,15332,Shipped,2024-12-25,
15333,15333,Shipped,2024-06-26,
15334,15334,Delivered,2024-09-01,
15335,15335,Delivered,2024-11-25,
15336,15336,Delivered,2025-12-19,
15337,15337,Delivered,2025-03-05,
15338,15338,Delivered,2025-03-08,
15339,15339,Delivered,2025-05-21,
15340,15340,Delivered,2025-02-06,
15341,15341,Delivered,2026-01-21,
15342,15342,Delivered,2024-09-08,
15343,15343,Delivered,2026-05-16,
15344,15344,Delivered,2026-03-25,
15345,15345,Delivered,2025-10-09,
15346,15346,Delivered,2026-05-16,
15347,15347,Shipped,2025-11-22,
15348,15348,Delivered,2025-06-27,
15349,15349,Delivered,2025-11-15,
15350,15350,Delivered,2025-04-11,
15351,15351,Pending,2025-05-18,
15352,15352,Delivered,2025-08-24,
15353,15353,Delivered,2026-03-30,
15354,15354,Delivered,2025-06-17,
15355,15355,Delivered,2025-01-10,
15356,15356,Delivered,2024-12-01,
15357,15357,Pending,2025-03-06,
15358,15358,Returned,2024-10-29,2025-11-01
15359,15359,Delivered,2026-04-01,
15360,15360,Delivered,2026-01-04,
15361,15361,Shipped,2025-07-02,
15362,15362,Shipped,2024-10-24,
15363,15363,Shipped,2026-05-22,
15364,15364,Delivered,2025-09-17,
15365,15365,Cancelled,2024-10-07,
15366,15366,Delivered,2025-02-14,
15367,15367,Delivered,2026-05-30,
15368,15368,Delivered,2024-08-02,
15369,15369,Delivered,2024-06-14,
15370,15370,Cancelled,2026-03-15,
15371,15371,Delivered,2026-05-10,
15372,15372,Shipped,2026-02-02,
15373,15373,Delivered,2025-10-24,
15374,15374,Delivered,2025-06-30,
15375,15375,Delivered,2025-07-14,
15376,15376,Delivered,2025-06-03,
15377,15377,Delivered,2025-02-22,
15378,15378,Returned,2024-08-12,2025-11-02
15379,15379,Shipped,2024-12-30,
15380,15380,Delivered,2025-10-02,
15381,15381,Shipped,2025-12-05,
15382,15382,Shipped,2025-01-02,
15383,15383,Delivered,2024-12-08,
15384,15384,Delivered,2025-09-17,
15385,15385,Delivered,2025-04-16,
15386,15386,Delivered,2025-11-01,
15387,15387,Delivered,2025-11-03,
15388,15388,Delivered,2026-02-25,
15389,15389,Delivered,2025-03-28,
15390,15390,Delivered,2024-12-24,
15391,15391,Delivered,2025-06-16,
15392,15392,Pending,2025-10-14,
15393,15393,Delivered,2025-09-10,
15394,15394,Pending,2025-09-20,
15395,15395,Delivered,2025-09-29,
15396,15396,Delivered,2025-01-18,
15397,15397,Delivered,2025-11-06,
15398,15398,Pending,2025-06-24,
15399,15399,Delivered,2025-06-21,
15400,15400,Delivered,2025-05-14,
15401,15401,Delivered,2026-01-24,
15402,15402,Delivered,2024-10-27,
15403,15403,Delivered,2026-01-28,
15404,15404,Shipped,2025-06-25,
15405,15405,Delivered,2024-12-16,
15406,15406,Delivered,2025-12-18,
15407,15407,Delivered,2024-10-20,
15408,15408,Returned,2024-11-23,2026-04-27
15409,15409,Pending,2024-09-01,
15410,15410,Pending,2026-03-11,
15411,15411,Delivered,2025-05-28,
15412,15412,Delivered,2026-03-18,
15413,15413,Pending,2024-10-23,
15414,15414,Delivered,2025-02-20,
15415,15415,Delivered,2026-04-07,
15416,15416,Delivered,2026-04-02,
15417,15417,Delivered,2025-10-12,
15418,15418,Returned,2024-09-25,2026-01-17
15419,15419,Shipped,2025-04-16,
15420,15420,Delivered,2024-07-31,
15421,15421,Delivered,2024-10-26,
15422,15422,Delivered,2025-07-23,
15423,15423,Shipped,2025-07-21,
15424,15424,Delivered,2024-08-01,
15425,15425,Delivered,2024-06-12,
15426,15426,Delivered,2025-07-09,
15427,15427,Delivered,2026-05-29,
15428,15428,Delivered,2025-10-08,
15429,15429,Delivered,2025-08-10,
15430,15430,Delivered,2024-11-10,
15431,15431,Delivered,2025-05-01,
15432,15432,Shipped,2025-09-30,
15433,15433,Delivered,2026-05-05,
15434,15434,Delivered,2024-10-04,
15435,15435,Delivered,2025-03-18,
15436,15436,Delivered,2026-03-25,
15437,15437,Delivered,2026-02-03,
15438,15438,Delivered,2025-06-17,
15439,15439,Delivered,2026-06-09,
15440,15440,Delivered,2024-08-25,
15441,15441,Pending,2025-08-26,
15442,15442,Delivered,2026-01-12,
15443,15443,Delivered,2025-12-27,
15444,15444,Delivered,2024-07-27,
15445,15445,Shipped,2026-03-13,
15446,15446,Delivered,2024-08-27,
15447,15447,Delivered,2025-04-20,
15448,15448,Delivered,2026-01-16,
15449,15449,Pending,2025-10-04,
15450,15450,Shipped,2026-01-01,
15451,15451,Delivered,2025-03-10,
15452,15452,Delivered,2026-04-09,
15453,15453,Delivered,2026-02-21,
15454,15454,Delivered,2025-05-29,
15455,15455,Delivered,2025-10-20,
15456,15456,Delivered,2026-04-28,
15457,15457,Returned,2024-06-12,2025-12-20
15458,15458,Shipped,2026-06-08,
15459,15459,Delivered,2026-02-18,
15460,15460,Delivered,2024-09-07,
15461,15461,Delivered,2025-01-04,
15462,15462,Pending,2025-05-12,
15463,15463,Delivered,2025-07-16,
15464,15464,Delivered,2025-12-05,
15465,15465,Delivered,2025-11-05,
15466,15466,Delivered,2025-08-09,
15467,15467,Delivered,2025-12-05,
15468,15468,Shipped,2026-02-02,
15469,15469,Delivered,2024-07-22,
15470,15470,Shipped,2024-11-02,
15471,15471,Shipped,2026-05-10,
15472,15472,Delivered,2026-01-15,
15473,15473,Shipped,2024-06-21,
15474,15474,Returned,2025-01-16,2025-08-05
15475,15475,Shipped,2025-03-31,
15476,15476,Delivered,2025-08-14,
15477,15477,Shipped,2025-07-13,
15478,15478,Delivered,2024-08-04,
15479,15479,Delivered,2025-09-22,
15480,15480,Returned,2024-09-27,2025-08-28
15481,15481,Delivered,2024-08-29,
15482,15482,Delivered,2025-02-28,
15483,15483,Delivered,2025-10-14,
15484,15484,Delivered,2026-04-27,
15485,15485,Cancelled,2024-09-29,
15486,15486,Delivered,2026-05-06,
15487,15487,Returned,2025-02-26,2026-04-30
15488,15488,Delivered,2026-01-25,
15489,15489,Delivered,2025-08-24,
15490,15490,Delivered,2024-06-15,
15491,15491,Delivered,2025-12-09,
15492,15492,Delivered,2026-01-14,
15493,15493,Delivered,2026-02-01,
15494,15494,Delivered,2025-10-30,
15495,15495,Delivered,2026-02-21,
15496,15496,Delivered,2025-09-15,
15497,15497,Delivered,2026-05-21,
15498,15498,Delivered,2026-05-08,
15499,15499,Delivered,2026-06-07,
15500,15500,Delivered,2025-08-12,
15501,15501,Delivered,2025-09-09,
15502,15502,Delivered,2025-12-18,
15503,15503,Delivered,2024-08-22,
15504,15504,Delivered,2026-05-04,
15505,15505,Delivered,2024-08-13,
15506,15506,Delivered,2026-04-07,
15507,15507,Delivered,2024-07-16,
15508,15508,Delivered,2025-04-25,
15509,15509,Delivered,2025-02-18,
15510,15510,Delivered,2024-09-11,
15511,15511,Delivered,2026-03-02,
15512,15512,Delivered,2025-07-26,
15513,15513,Delivered,2026-03-24,
15514,15514,Delivered,2025-08-10,
15515,15515,Delivered,2026-06-09,
15516,15516,Shipped,2024-11-03,
15517,15517,Delivered,2025-06-25,
15518,15518,Shipped,2025-10-25,
15519,15519,Delivered,2026-04-03,
15520,15520,Delivered,2025-11-14,
15521,15521,Delivered,2025-04-05,
15522,15522,Delivered,2026-05-30,
15523,15523,Delivered,2026-02-23,
15524,15524,Delivered,2024-06-18,
15525,15525,Delivered,2025-06-14,
15526,15526,Delivered,2025-05-04,
15527,15527,Delivered,2025-04-14,
15528,15528,Delivered,2026-03-30,
15529,15529,Delivered,2026-05-27,
15530,15530,Shipped,2024-07-06,
15531,15531,Delivered,2025-04-14,
15532,15532,Delivered,2025-10-12,
15533,15533,Delivered,2026-03-25,
15534,15534,Shipped,2026-01-16,
15535,15535,Delivered,2026-01-17,
15536,15536,Pending,2024-10-03,
15537,15537,Delivered,2026-02-05,
15538,15538,Delivered,2025-07-26,
15539,15539,Shipped,2025-12-22,
15540,15540,Pending,2024-09-20,
15541,15541,Delivered,2025-08-02,
15542,15542,Delivered,2024-09-05,
15543,15543,Delivered,2026-02-20,
15544,15544,Delivered,2024-07-19,
15545,15545,Delivered,2025-04-14,
15546,15546,Delivered,2024-10-23,
15547,15547,Delivered,2026-02-01,
15548,15548,Delivered,2026-01-21,
15549,15549,Shipped,2025-08-28,
15550,15550,Shipped,2025-11-14,
15551,15551,Delivered,2025-04-21,
15552,15552,Delivered,2026-04-08,
15553,15553,Returned,2025-11-14,2025-09-20
15554,15554,Delivered,2024-08-12,
15555,15555,Delivered,2026-05-24,
15556,15556,Returned,2025-06-03,2026-05-15
15557,15557,Delivered,2025-02-17,
15558,15558,Delivered,2024-08-18,
15559,15559,Delivered,2024-10-02,
15560,15560,Shipped,2025-05-12,
15561,15561,Delivered,2025-10-05,
15562,15562,Delivered,2026-02-18,
15563,15563,Delivered,2024-09-30,
15564,15564,Delivered,2025-04-25,
15565,15565,Delivered,2025-10-30,
15566,15566,Returned,2024-11-24,2025-08-23
15567,15567,Delivered,2026-04-07,
15568,15568,Delivered,2024-06-26,
15569,15569,Delivered,2025-11-04,
15570,15570,Delivered,2026-02-20,
15571,15571,Pending,2025-02-25,
15572,15572,Delivered,2025-05-25,
15573,15573,Delivered,2025-11-04,
15574,15574,Delivered,2025-09-26,
15575,15575,Delivered,2026-01-30,
15576,15576,Delivered,2025-11-22,
15577,15577,Delivered,2025-10-08,
15578,15578,Delivered,2026-03-11,
15579,15579,Delivered,2024-12-17,
15580,15580,Delivered,2026-04-11,
15581,15581,Pending,2024-09-20,
15582,15582,Delivered,2025-11-13,
15583,15583,Delivered,2025-01-13,
15584,15584,Delivered,2025-11-02,
15585,15585,Delivered,2026-04-26,
15586,15586,Delivered,2024-11-30,
15587,15587,Pending,2025-11-27,
15588,15588,Shipped,2025-09-23,
15589,15589,Delivered,2026-02-14,
15590,15590,Delivered,2024-11-02,
15591,15591,Delivered,2026-04-06,
15592,15592,Delivered,2026-04-14,
15593,15593,Delivered,2025-01-26,
15594,15594,Shipped,2026-02-20,
15595,15595,Delivered,2025-01-16,
15596,15596,Returned,2026-04-26,2025-06-20
15597,15597,Pending,2024-07-24,
15598,15598,Delivered,2025-09-04,
15599,15599,Delivered,2024-08-14,
15600,15600,Delivered,2024-10-14,
15601,15601,Delivered,2026-02-21,
15602,15602,Delivered,2026-04-12,
15603,15603,Pending,2024-11-03,
15604,15604,Delivered,2024-10-20,
15605,15605,Delivered,2024-11-23,
15606,15606,Delivered,2025-07-06,
15607,15607,Delivered,2024-06-14,
15608,15608,Delivered,2025-03-12,
15609,15609,Pending,2025-10-13,
15610,15610,Pending,2024-11-03,
15611,15611,Shipped,2024-10-23,
15612,15612,Delivered,2025-03-10,
15613,15613,Shipped,2024-10-11,
15614,15614,Delivered,2024-06-25,
15615,15615,Delivered,2025-10-07,
15616,15616,Delivered,2026-03-21,
15617,15617,Delivered,2025-08-15,
15618,15618,Shipped,2026-02-17,
15619,15619,Delivered,2026-01-07,
15620,15620,Delivered,2026-02-19,
15621,15621,Pending,2026-03-28,
15622,15622,Delivered,2025-02-13,
15623,15623,Shipped,2024-06-13,
15624,15624,Delivered,2024-06-13,
15625,15625,Delivered,2025-09-20,
15626,15626,Shipped,2025-10-28,
15627,15627,Delivered,2026-02-02,
15628,15628,Delivered,2026-05-21,
15629,15629,Delivered,2026-05-24,
15630,15630,Delivered,2025-08-19,
15631,15631,Delivered,2024-10-24,
15632,15632,Pending,2025-06-04,
15633,15633,Delivered,2025-10-18,
15634,15634,Delivered,2026-04-30,
15635,15635,Delivered,2024-10-28,
15636,15636,Delivered,2025-08-15,
15637,15637,Delivered,2024-08-16,
15638,15638,Delivered,2024-09-19,
15639,15639,Delivered,2024-10-02,
15640,15640,Delivered,2024-08-02,
15641,15641,Delivered,2026-01-17,
15642,15642,Pending,2024-11-21,
15643,15643,Delivered,2025-04-06,
15644,15644,Delivered,2026-01-29,
15645,15645,Cancelled,2025-07-29,
15646,15646,Delivered,2024-07-06,
15647,15647,Delivered,2026-01-16,
15648,15648,Delivered,2024-08-05,
15649,15649,Delivered,2024-10-04,
15650,15650,Delivered,2025-10-14,
15651,15651,Delivered,2024-09-02,
15652,15652,Delivered,2024-07-13,
15653,15653,Delivered,2026-06-10,
15654,15654,Delivered,2024-10-31,
15655,15655,Shipped,2025-12-31,
15656,15656,Returned,2024-10-11,2025-11-21
15657,15657,Shipped,2024-09-21,
15658,15658,Delivered,2025-08-13,
15659,15659,Delivered,2025-10-10,
15660,15660,Delivered,2026-03-29,
15661,15661,Delivered,2025-02-20,
15662,15662,Delivered,2026-05-28,
15663,15663,Delivered,2025-09-23,
15664,15664,Shipped,2026-05-10,
15665,15665,Pending,2024-12-05,
15666,15666,Delivered,2025-10-16,
15667,15667,Delivered,2024-11-22,
15668,15668,Delivered,2025-04-10,
15669,15669,Delivered,2026-06-08,
15670,15670,Delivered,2026-01-11,
15671,15671,Shipped,2024-08-03,
15672,15672,Delivered,2025-02-28,
15673,15673,Delivered,2025-07-26,
15674,15674,Delivered,2024-10-08,
15675,15675,Shipped,2025-01-17,
15676,15676,Delivered,2024-07-08,
15677,15677,Delivered,2025-09-15,
15678,15678,Shipped,2025-03-15,
15679,15679,Delivered,2025-06-06,
15680,15680,Pending,2024-09-16,
15681,15681,Shipped,2025-07-12,
15682,15682,Delivered,2025-02-16,
15683,15683,Delivered,2024-12-06,
15684,15684,Delivered,2025-05-19,
15685,15685,Delivered,2024-11-24,
15686,15686,Delivered,2026-05-10,
15687,15687,Delivered,2024-11-21,
15688,15688,Delivered,2025-12-28,
15689,15689,Returned,2024-10-11,2025-12-09
15690,15690,Returned,2025-06-08,2025-09-19
15691,15691,Delivered,2026-02-03,
15692,15692,Delivered,2024-07-31,
15693,15693,Delivered,2025-07-01,
15694,15694,Delivered,2025-08-10,
15695,15695,Pending,2025-01-24,
15696,15696,Delivered,2024-07-05,
15697,15697,Returned,2025-02-16,2025-12-05
15698,15698,Delivered,2026-04-05,
15699,15699,Pending,2025-10-02,
15700,15700,Delivered,2025-10-07,
15701,15701,Pending,2026-03-09,
15702,15702,Delivered,2025-01-23,
15703,15703,Delivered,2025-03-27,
15704,15704,Delivered,2024-09-03,
15705,15705,Delivered,2024-06-20,
15706,15706,Delivered,2025-07-31,
15707,15707,Delivered,2025-08-23,
15708,15708,Delivered,2024-07-23,
15709,15709,Pending,2026-02-04,
15710,15710,Shipped,2025-01-01,
15711,15711,Delivered,2026-01-21,
15712,15712,Shipped,2025-07-16,
15713,15713,Delivered,2026-05-27,
15714,15714,Cancelled,2024-11-30,
15715,15715,Delivered,2025-04-01,
15716,15716,Delivered,2024-10-13,
15717,15717,Delivered,2024-12-11,
15718,15718,Returned,2024-08-26,2026-05-29
15719,15719,Delivered,2025-01-06,
15720,15720,Delivered,2025-12-08,
15721,15721,Delivered,2026-04-11,
15722,15722,Pending,2025-08-05,
15723,15723,Shipped,2025-03-30,
15724,15724,Delivered,2026-03-07,
15725,15725,Delivered,2025-06-22,
15726,15726,Delivered,2025-07-27,
15727,15727,Delivered,2025-10-08,
15728,15728,Delivered,2024-11-26,
15729,15729,Pending,2025-10-16,
15730,15730,Delivered,2026-03-04,
15731,15731,Delivered,2025-10-01,
15732,15732,Delivered,2026-02-28,
15733,15733,Delivered,2026-04-11,
15734,15734,Delivered,2024-08-07,
15735,15735,Delivered,2025-10-11,
15736,15736,Shipped,2024-08-28,
15737,15737,Pending,2026-01-04,
